lpt 800rl,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/stabilizator-napryazheniya-logicpower-lpt-800rl/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
реле питания,10,4,1,1,"also_asks, Thumbnail, Video preview, related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/rele/rele_kontrolya_napryajeniya.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
пускатели купить,10,13,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli.htm,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5sc1000,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ibp-eaton-5sc-1000-va/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
газовые генераторы green power,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/generatory/greenpower/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
стабилизатор напряжения 380в,10,12,1,1,"Thumbnail, related_search, also_asks, Sitelinks",https://220volt.com.ua/stabilizator/phases_stab_trehfaznie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
таймер питания,10,18,1,1,"Thumbnail, also_asks, related_search, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/tajmeri.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп sinpro 180,10,1,1,1,"Video preview, Thumbnail, Sitelinks",https://220volt.com.ua/ibp-sinpro-180-s310/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
схема стабилизатора напряжения для дома,10,1,1,1,"Thumbnail, related_search, also_asks, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/news/osnovnie-nyuansi-ustanovki-i-shemi-podklyucheniya-stabilizatora-napryazheniya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
источник бесперебойного питания smart winner 3000,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-ippon-smart-winner-3000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
теплый пол отопление дома,10,2,1,1,"a_box_fsnippet, Thumbnail, related_search, also_asks, Sitelinks, snip_featured, snip_image_thumbnail",https://220volt.com.ua/news/kak-rabotaet-teplyj-pol-vse-chto-nuzhno-znat-o-sovremennoj-sisteme-otopleniya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп ups 500,10,10,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/fullpower_ibp_do-500/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп powercom kin 525a,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-powercom-kin-525a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
реле давления насос,10,27,1,1,"Thumbnail, also_asks, related_search, Video preview, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/nasos/komplektuyushchie-dlya-vodosnabzheniya-i-vodootvedeniya/tip_kompl_nasos_rele-davleniya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп под аккумулятор,10,28,1,1,"Thumbnail, Video preview, related_search, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/akkumulyatornaya_batareya_vneshnyaya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
аккумулятор 6 вольт купить спб,10,0,1,1,"Thumbnail, related_search, also_asks, Local pack, Sitelinks",https://220volt.com.ua/akkumulatornie-batarei/napryagenie_batarei_block_6/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
eaton c2,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/avtomaticheskij-viklyuchatel-eaton-moeller-pl6-c2-1/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
riello ups fault a62,10,1,1,1,"Thumbnail, related_search, also_asks, Sitelinks",https://220volt.com.ua/storage/catalog_products/155041/instruction/738.pdf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп sven reserve 800,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-sven-reserve-home-800/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
источник бесперебойного питания 3000va,10,9,1,1,"AI Overview, related_search, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/fullpower_ibp_1001-3000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
источники бесперебойного питания 3000,10,3,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/fullpower_ibp_1001-3000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gp 6,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/akkumulyatornaya-batareya-ventura-gp-6-4-5/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
дбж lvt оптимус 250,10,1,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/ibp-lvt-optimus-250/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
yuasa swl 1800 fr,10,1,1,1,"shopping_rhs, Thumbnail, Sitelinks",https://220volt.com.ua/akkumulyatornaya-batareya-yuasa-swl-1800/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9sx 5000i rt3u,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ibp-eaton-9sx-5000i-rt3u/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1132a,10,1,1,1,Sitelinks,https://220volt.com.ua/mul-timetr-uni-t-utm-1132a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
перекидной автомат шнайдер,10,1,1,1,"Thumbnail, shopping_rhs, related_search, also_asks, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rubilniki/schneider/tip_rubilnika_perekidnoj/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
источник бесперебойного питания ups 500,10,7,1,1,"Thumbnail, shopping_rhs, related_search, also_asks, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/fullpower_ibp_do-500/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
скважинный насос ebara,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/nasos/nasosi-dlya-vodosnabzheniya/skvazhinnie-nasosi/ebara/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
forte fgd6500e инструкция,10,2,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/storage/catalog_products/127597/instruction/738.pdf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
электронный стабилизатор напряжения 220в,10,6,1,1,"Thumbnail, Video preview, related_search, also_asks, Sitelinks",https://220volt.com.ua/stabilizator/phases_stab_odnofaznie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jet inox,10,1,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/nasosnaya-stantsiya-ultropump-jet-inox-15-24/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
бензиновый генератор matari m3800e,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/generator-benzinovij-matari-m3800e/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3600 power,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/invertor-q-power-axpert-max-3600-24-230-3600vt-24v/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
m22 ddl gr x1 x0 k11 230 w,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/sdvoennie-knopki-eaton-moeller-m22-ddl-gr-x1-x0-k11-230-w/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
пускатель eaton,10,3,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli/moeller/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
200 вольт интернет магазин,10,2,1,1,"also_asks, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
виды электрических счетчиков,10,3,1,1,"related_search, Thumbnail, a_box_fsnippet, also_asks, Sitelinks, snip_featured, snip_image_thumbnail",https://220volt.com.ua/news/schetchiki-elektricheskoj-energii-kakie-byvayut/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
электрогенератор со стартером,10,9,1,1,"related_search, also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/generatory/start_type_elektrostarter/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gp 33,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ibp-ritar-gp-33-10kva-18041/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ra12 100 battery,10,0,1,1,"Thumbnail, shopping_rhs, Sitelinks",https://220volt.com.ua/ua/akkumulyatornaya-batareya-ritar-ra12-100-12v-100ah/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
трансформатор осм 063,10,2,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/transformator-osm-1-0-063-220-12-5/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
насос самовсасывающий купить,10,10,1,1,"also_asks, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/nasos/nasosi-dlya-vodosnabzheniya/tsentrobezhnie/tipvsas_samovsasivayushchie/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
стр 2000,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/stabilizator-napryazheniya-strum-str-2000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор форте 6500 е,10,5,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/generator-benzinovij-forte-fg6500e/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
yuasa nph5 12,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/akkumulyatornaya-batareya-yuasa-nph-5-12/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
джерело безперебійного живлення ritar,10,4,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/istochniki-besperebojnogo-pitaniya/ritar/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
generac 10 квт,10,4,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/generator-gazovij-generac-6270-10kw/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
сэс для дома,10,2,1,1,"Video preview, related_search, also_asks, Sitelinks",https://220volt.com.ua/solnechnaya-energetika/solnechnye-elektrostantsii.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
установка бензогенератора на улице,10,1,1,1,"also_asks, related_search, Sitelinks",https://220volt.com.ua/news/ustanovka-generatora-na-ulitse/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
снпто 18,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/stabilizator-napryazheniya-volter-snpto-18-ptsh/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
stark 6500 eco,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/generator-benzinovij-stark-6500-eco/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ups exa l 1kva,10,1,1,1,"related_search, Sitelinks",https://220volt.com.ua/ua/invertor-exa-power-exa-l-1kva/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
фрониус инвертор цена,10,3,1,1,"also_asks, related_search, Thumbnail, Sitelinks",https://220volt.com.ua/solnechnaya-energetika/solnechnye-invertory/fronius/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
узо 20,10,1,1,1,"shopping_rhs, Thumbnail, Sitelinks",https://220volt.com.ua/ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/ustrojstva-zashchitnogo-otklyucheniya-uzo-difavtomati/tok_v_uzo_20-a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rt1280 12v8 0ah 20hr,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/akkumulyatornaya-batareya-ritar-rt1280-12v-8-0ah/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
час зарядки гелевого аккумулятора,10,15,1,1,"related_search, a_box_fsnippet, also_asks, Sitelinks, snip_featured",https://220volt.com.ua/news/pravilnaya-zaryadka-gelevogo-akkumulyatora-kak-uvelichit-srok-ego-sluzhby/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
контактное реле 220в,10,13,1,1,"also_asks, Thumbnail, related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/rele/promejutochnie_rele.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор 360 вольт,10,12,1,1,"related_search, also_asks, Sitelinks",https://220volt.com.ua/generatory/faznost_generatorov_3/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор для пикника,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/news/generatori-dlya-piknika-viezda-na-prirodu/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
авр generac,10,0,1,1,"also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/news/montaj-avr-generac/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп 6000 вт,10,2,1,1,"Thumbnail, also_asks, related_search, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/fullpower_ibp_3001-6000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dg12,10,1,1,1,"related_search, Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/akkumulyatornaya-batareya-ritar-dg12-40-12v-40ah-2518/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
фирма 220 вольт,10,17,1,1,"Thumbnail, related_search, Local pack, also_asks, kn_graph_card, Sitelinks, snip_sitelinks",https://220volt.com.ua/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fronius 5kw,10,1,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/invertor-fronius-primo-5-0-1/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
deca 119,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/zaryadnoe-ustrojstvo-deca-matic-119/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
параметры генератора,10,4,1,1,"also_asks, Thumbnail, Video preview, related_search, Sitelinks",https://220volt.com.ua/news/harakteristiki-moshchnosti-generatora/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
md 30,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/generator-dizel-nij-matari-md30/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
устройство акб автомобиля,10,3,1,1,"Thumbnail, related_search, also_asks, Sitelinks",https://220volt.com.ua/news/ustrojstvo-avtomobilnogo-akkumulyatora/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
аккумулятор siap 6 gel 105,10,1,1,1,"related_search, Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/akkumulyatornaya-batareya-siap-6-gel-105/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
challenger homepro,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-challenger-homepro-3000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
inversor híbrido 3000w 24v voltronic axpert vmiii,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/invertor-q-power-axpert-vm-iii-3000-24-3000vt-24v/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
itcpower gg20i,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/generator-invertornij-itc-power-gg20i-6807071/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gg18i,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/generator-invertornij-itc-power-gg18i-6807070/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eco 300,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/stabilizator-napryazheniya-volt-eco-300/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ups victron,10,1,1,1,"related_search, also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/victron-energy/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
упп цена,10,3,1,1,"also_asks, related_search, Thumbnail, Sitelinks",https://220volt.com.ua/preobrazovateli_chastoty_ustr_plavnogo_puska/ustrojstva-plavnogo-puska-i-tormozheniya.htm,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
генератор generac инструкция,10,1,1,1,"related_search, also_asks, AI Overview, Sitelinks",https://220volt.com.ua/storage/catalog_products/150395/instruction/738.pdf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gpd25,10,1,1,1,"Thumbnail, shopping_top, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/nasos-tsirkulyatsionnij-aquatica-gpd25-8s-180-774141/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
daishin seb6000ha,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/generator-benzinovij-daishin-seb6000ha/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
электрогенератор на 380в,10,9,1,1,"related_search, Sitelinks",https://220volt.com.ua/generatory/faznost_generatorov_3/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
контактор с катушкой на 24в,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli/napr_katushki_kont_i_puskateli_24/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
offline inverter,10,2,1,1,"AI Overview, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/typearhetekturi_rezervnij_off-line/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
безперебійник на акумуляторі,10,7,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/ua/istochniki-besperebojnogo-pitaniya/akkumulyatornaya_batareya_vneshnyaya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
кемпинговый генератор,10,1,1,1,"also_asks, AI Overview, Thumbnail, related_search, Video preview, Sitelinks",https://220volt.com.ua/generatory/optimal_gen_turizma/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fx 25,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-fort-fx25/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ups vh series 3000,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/ibp-general-electric-vh-3000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ventura аккумуляторные батареи,10,1,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/akkumulatornie-batarei/ventura/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
таймер на электричество,10,30,1,1,"Thumbnail, also_asks, shopping_rhs, related_search, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/tajmeri.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4 вольтовая батарейка,10,13,1,1,"also_asks, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/akkumulatornie-batarei/napryagenie_batarei_block_4/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
таймер выключения 220 вольт,10,1,1,1,"also_asks, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/tajmeri.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36pt,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/shchit-naruzhnij-raspredelitel-nij-eti-ect-36-pt-1101004/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
солнечная єлектростанция,10,26,1,1,"related_search, Video preview, kn_graph_card, Sitelinks",https://220volt.com.ua/ua/solnechnaya-energetika/solnechnye-elektrostantsii.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
электрогенераторы киев,10,45,1,1,"Local pack, related_search, Sitelinks",https://220volt.com.ua/generatory.htm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
easy9 отзывы,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/avtomaticheskij-viklyuchatel-schneider-electric-easy9-1p-10a-har-ka-c-4-5ka-ez9f34110/,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
насосы grundfos фекальные,10,4,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/nasos/nasosi-dlya-vodootvedeniya/fekalnih-stokov/grundfos/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ippon pro 800,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/ibp-ippon-back-comfo-pro-800-black/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор 140 ампер какой нужен аккумулятор,10,2,1,1,"also_asks, related_search, Thumbnail, Sitelinks",https://220volt.com.ua/news/kak-podobrat-akkumulyator-dlya-generatora-tipy-emkost-i-srok-sluzhby/,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
стабилизатор напряжения 220в для дачи цена,10,2,1,1,"also_asks, related_search, Thumbnail, Sitelinks",https://220volt.com.ua/stabilizator/phases_stab_odnofaznie/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
jet110,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/nasos-poverhnostnij-rudes-jet-110/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор huter dy5000l,10,0,1,1,Sitelinks,https://220volt.com.ua/generator-benzinovij-huter-dy-5000-l/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
220 вольт сервисный центр,10,0,1,1,"kn_graph_local, AI Overview, related_search, Sitelinks, snip_fqdn_in_aio",https://220volt.com.ua/ua/information/uslugi/obsluzhivanie-stabilizatorov/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
powercom war 1000ap,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-powercom-war-1000ap/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ebara multigo m40 8,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/nasos-poverhnostnij-ebara-multigo-m40-08-in-line/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
стабилизатор 220 вольт купить,10,2,1,1,"Thumbnail, also_asks, related_search, Sitelinks",https://220volt.com.ua/stabilizator/phases_stab_odnofaznie/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
асинхронный генератор цена,10,4,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/generatory/tip_alternatora_asinhronnyj/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
challenger ибп,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/challenger/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
номинальная емкость аккумулятора это,10,2,1,1,"AI Overview, Thumbnail, related_search, also_asks, Sitelinks, snip_url_in_aio, snip_fqdn_in_aio",https://220volt.com.ua/news/chto-takoe-emkost-akkumulyatora-metodika-ee-rascheta/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
узо 01,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/ustrojstva-zashchitnogo-otklyucheniya-uzo-difavtomati/tok_utechki_0-01-a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
csb 12360,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/akkumulyatornaya-batareya-csb-ups12360/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
бесперебойник ippon инструкция,10,1,1,1,"Thumbnail, also_asks, related_search, Sitelinks",https://220volt.com.ua/storage/catalog_products/146603/instruction/738.pdf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
m8000e,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/generator-benzinovij-matari-m8000e/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rtp500,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/ibp-ritar-rtp500-standby-l/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
зарядка аккумулятора 220 вольт,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/news/zaryazhaem-akkumulyator/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
циркуляционный насос 220,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/nasos/nasosi-dlya-vodosnabzheniya/tsirkulyatsionnie.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
стабилизатор напряжения на симисторе,10,1,1,1,"related_search, also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/stabilizator/control_simistornie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
аккумулятор для квартиры 220 вольт,10,11,1,1,"related_search, also_asks, Sitelinks",https://220volt.com.ua/akkumulatornie-batarei.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
акб challenger,10,3,1,1,"also_asks, related_search, Sitelinks",https://220volt.com.ua/akkumulatornie-batarei/challenger/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
220 вольт интернет магазин каталог,10,21,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
реле с управлением 220 вольт,10,10,1,1,"Thumbnail, related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/rele/promejutochnie_rele.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
стабилизатор переменного напряжения для сети 220 вольт,10,1,1,1,"Video preview, also_asks, related_search, Thumbnail, Sitelinks",https://220volt.com.ua/stabilizator/phases_stab_odnofaznie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
стабилизаторы ortea,10,1,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/stabilizator-napryazheniya-ortea-vega-1000-20/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
щитовая продукция,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/elektrika-i-svet/shitovoe/shchitovoe-oborudovanie.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп general electric,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/general-electric/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
victron energy phoenix inverter 12v 350va,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/invertor-victron-energy-phoenix-inverter-12-350-schuko-outlet/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
